基金代码,基金简称,发行公司,基金类型,集中认购期,募集份额,成立日期,成立来涨幅,基金经理,申购状态,优惠费率
014534,南方MSCI中国A50互联互通ETF联接A,南方基金,指数型-股票,21/12/13～22/01/06,7.0,2022-01-10,-9.33,李佳亮,开放申购,0.12
014015,招商臻选平衡混合C,招商基金,混合型-平衡,21/12/13～21/12/31,2.81,2022-01-05,-4.7,"李崟,阳宜洋",限大额,0.0
013913,中欧招益稳健一年持有混合C,中欧基金,混合型-偏债,21/12/13～21/12/31,17.93,2022-01-05,-0.24,黄华,开放申购,0.0
013912,中欧招益稳健一年持有混合A,中欧基金,混合型-偏债,21/12/13～21/12/31,17.93,2022-01-05,0.26,黄华,开放申购,0.08
014014,招商臻选平衡混合A,招商基金,混合型-平衡,21/12/13～21/12/31,2.81,2022-01-05,-3.85,"李崟,阳宜洋",限大额,0.15
014325,国联安核心趋势一年持有混合A,国联安基金,混合型-偏股,21/12/13～21/12/28,5.4,2021-12-30,-5.55,魏东,开放申购,0.15
014326,国联安核心趋势一年持有混合C,国联安基金,混合型-偏股,21/12/13～21/12/28,5.4,2021-12-30,-6.51,魏东,开放申购,0.0
014460,平安品质优选混合A,平安基金,混合型-偏股,21/12/13～21/12/27,24.76,2021-12-29,-8.45,神爱前,开放申购,1.5
014461,平安品质优选混合C,平安基金,混合型-偏股,21/12/13～21/12/27,24.76,2021-12-29,-9.37,神爱前,开放申购,0.0
014533,易方达MSCI中国A50互联互通ETF联接C,易方达基金,指数型-股票,21/12/13～21/12/24,32.46,2021-12-28,-15.83,"林伟斌,宋钊贤",开放申购,0.0
005536,渤海汇金量化成长混合发起,渤海汇金,混合型-偏股,21/12/13～21/12/24,0.61,2021-12-28,-11.64,何翔,开放申购,0.12
014202,天弘中证1000指数增强C,天弘基金,指数型-股票,21/12/13～21/12/24,8.02,2022-01-04,3.77,杨超,开放申购,0.0
014201,天弘中证1000指数增强A,天弘基金,指数型-股票,21/12/13～21/12/24,8.02,2022-01-04,4.15,杨超,开放申购,0.15
014229,浦银安盛品质优选混合C,浦银安盛基金,混合型-偏股,21/12/13～21/12/24,27.47,2021-12-28,-29.16,"蒋佳良,杨达伟",开放申购,0.0
013387,长城价值领航混合A,长城基金,混合型-偏股,21/12/13～21/12/24,3.92,2021-12-28,-14.77,杨建华,开放申购,0.15
014532,易方达MSCI中国A50互联互通ETF联接A,易方达基金,指数型-股票,21/12/13～21/12/24,32.46,2021-12-28,-15.5,"林伟斌,宋钊贤",开放申购,0.12
014530,华夏MSCI中国A50互联互通ETF发起式联接A,华夏基金,指数型-股票,21/12/13～21/12/24,14.0,2021-12-28,-16.99,荣膺,开放申购,0.12
014531,华夏MSCI中国A50互联互通ETF发起式联接C,华夏基金,指数型-股票,21/12/13～21/12/24,14.0,2021-12-28,-17.31,荣膺,开放申购,0.0
014228,浦银安盛品质优选混合A,浦银安盛基金,混合型-偏股,21/12/13～21/12/24,27.47,2021-12-28,-28.43,"蒋佳良,杨达伟",开放申购,0.15
013388,长城价值领航混合C,长城基金,混合型-偏股,21/12/13～21/12/24,3.92,2021-12-28,-15.32,杨建华,开放申购,0.0
014321,德邦周期精选混合发起式A,德邦基金,混合型-偏股,21/12/13～21/12/23,0.32,2021-12-29,-1.57,金烨,开放申购,0.12
014322,德邦周期精选混合发起式C,德邦基金,混合型-偏股,21/12/13～21/12/23,0.32,2021-12-29,-2.05,金烨,开放申购,0.0
014301,创金合信景气行业3个月持有期股票(FOF)A,创金合信基金,FOF,21/12/13～21/12/17,0.1,2021-12-22,-10.41,张荣,开放申购,0.08
014323,长江鑫选3个月持有混合发起式(FOF)A,长江证券(上,FOF,21/12/13～21/12/17,3.73,2021-12-22,0.23,李仁宇,开放申购,0.08
014302,创金合信景气行业3个月持有期股票(FOF)C,创金合信基金,FOF,21/12/13～21/12/17,0.1,2021-12-22,-10.87,张荣,开放申购,0.0
014324,长江鑫选3个月持有混合发起式(FOF)C,长江证券(上,FOF,21/12/13～21/12/17,3.73,2021-12-22,-0.29,李仁宇,开放申购,0.0
013110,华夏优势价值一年持有混合C,华夏基金,混合型-偏股,21/12/10～22/03/02,2.15,2022-03-04,6.46,黄文倩,开放申购,0.0
013109,华夏优势价值一年持有混合A,华夏基金,混合型-偏股,21/12/10～22/03/02,2.15,2022-03-04,7.28,黄文倩,开放申购,0.15
013598,华润元大臻选回报混合A,华润元大基金,混合型-偏股,21/12/10～22/02/16,2.09,2022-02-18,10.23,"李武群,胡永杰",开放申购,0.15
013599,华润元大臻选回报混合C,华润元大基金,混合型-偏股,21/12/10～22/02/16,2.09,2022-02-18,10.34,"李武群,胡永杰",开放申购,0.0
014416,泰康研究精选股票发起A,泰康基金,股票型,21/12/10～21/12/24,1.17,2021-12-28,-13.19,陆建巍,开放申购,0.15
014417,泰康研究精选股票发起C,泰康基金,股票型,21/12/10～21/12/24,1.17,2021-12-28,-13.74,陆建巍,开放申购,0.0
014092,华夏优选配置股票(FOF)C,华夏基金,FOF,21/12/08～21/12/24,5.36,2021-12-30,-13.54,李晓易,开放申购,0.0
160326,华夏优选配置股票(FOF-LOF)A,华夏基金,FOF,21/12/08～21/12/24,5.36,2021-12-30,-13.1,李晓易,开放申购,0.12
014418,西部利得CES芯片指数增强A,西部利得基金,指数型-股票,21/12/08～21/12/21,7.68,2021-12-23,-16.56,"盛丰衍,陈蒙",开放申购,0.12
014141,大成新能源混合发起式A,大成基金,混合型-偏股,21/12/08～21/12/21,0.68,2021-12-23,-1.59,王晶晶,开放申购,0.15
014142,大成新能源混合发起式C,大成基金,混合型-偏股,21/12/08～21/12/21,0.68,2021-12-23,-2.08,王晶晶,开放申购,0.0
014419,西部利得CES芯片指数增强C,西部利得基金,指数型-股票,21/12/08～21/12/21,7.68,2021-12-23,-16.99,"盛丰衍,陈蒙",开放申购,0.0
012945,南方宝裕混合A,南方基金,混合型-偏债,21/12/07～22/02/23,17.27,2022-02-25,3.38,孙鲁闽,开放申购,0.12
012946,南方宝裕混合C,南方基金,混合型-偏债,21/12/07～22/02/23,17.27,2022-02-25,2.69,孙鲁闽,开放申购,0.0
013824,汇丰晋信慧悦混合,汇丰晋信基金,混合型-偏债,21/12/06～22/02/28,2.24,2022-03-03,2.63,"李媛媛,蔡若林",开放申购,0.12
008422,中融研发创新混合A,中融基金,混合型-偏股,21/12/06～21/12/24,2.59,2021-12-28,31.73,"陈荔,甘传琦",开放申购,0.15
008924,建信医疗健康行业股票C,建信基金,股票型,21/12/06～21/12/24,2.23,2021-12-28,17.75,马牧青,开放申购,0.0
014104,富安达成长价值一年持有期混合C,富安达基金,混合型-偏股,21/12/06～21/12/24,2.52,2021-12-28,-2.38,吴战峰,开放申购,0.0
008423,中融研发创新混合C,中融基金,混合型-偏股,21/12/06～21/12/24,2.59,2021-12-28,30.89,"陈荔,甘传琦",开放申购,0.0
014103,富安达成长价值一年持有期混合A,富安达基金,混合型-偏股,21/12/06～21/12/24,2.52,2021-12-28,-1.76,吴战峰,开放申购,0.15
008923,建信医疗健康行业股票A,建信基金,股票型,21/12/06～21/12/24,2.23,2021-12-28,18.36,马牧青,开放申购,0.15
014390,华安产业动力6个月持有混合C,华安基金,混合型-偏股,21/12/06～21/12/21,9.84,2021-12-23,-19.85,蒋璆,开放申购,0.0
014389,华安产业动力6个月持有混合A,华安基金,混合型-偏股,21/12/06～21/12/21,9.84,2021-12-23,-19.23,蒋璆,开放申购,0.15
013903,国泰君安信息行业混合发起,上海国泰君安,混合型-偏股,21/12/06～21/12/21,0.3,2021-12-24,8.3,陈思靖,开放申购,0.15
014157,国泰君安创新医药混合发起,上海国泰君安,混合型-偏股,21/12/06～21/12/21,0.32,2021-12-23,-1.88,李子波,开放申购,0.15
013911,兴业兴睿两年持有混合C,兴业基金,混合型-偏股,21/12/06～21/12/17,79.49,2021-12-21,-3.88,钱睿南,开放申购,0.0
013910,兴业兴睿两年持有混合A,兴业基金,混合型-偏股,21/12/06～21/12/17,79.49,2021-12-21,-3.26,钱睿南,开放申购,0.15
014245,鹏扬竞争力先锋一年持有混合C,鹏扬基金,混合型-偏股,21/12/06～21/12/17,6.45,2021-12-21,-27.24,赵世宏,开放申购,0.0
014244,鹏扬竞争力先锋一年持有混合A,鹏扬基金,混合型-偏股,21/12/06～21/12/17,6.45,2021-12-21,-26.48,赵世宏,开放申购,0.15
013253,海富通养老目标日期2035(FOF),海富通基金,FOF,21/12/06～21/12/10,0.47,2021-12-14,-7.37,朱赟,开放申购,0.12
014022,大摩养老目标2040三年持有混合发起(FOF),摩根士丹利华,FOF,21/12/06～21/12/10,0.11,2021-12-15,-5.96,洪天阳,开放申购,0.12
012756,易方达中证龙头企业指数A,易方达基金,指数型-股票,21/12/03～22/02/18,2.24,2022-02-22,-1.69,FAN BING(范冰),开放申购,0.1
012757,易方达中证龙头企业指数C,易方达基金,指数型-股票,21/12/03～22/02/18,2.24,2022-02-22,-2.14,FAN BING(范冰),开放申购,0.0
014213,博时研究优享混合C,博时基金,混合型-偏股,21/12/03～22/01/17,2.41,2022-01-19,-6.87,沙炜,开放申购,0.0
014212,博时研究优享混合A,博时基金,混合型-偏股,21/12/03～22/01/17,2.41,2022-01-19,-6.17,沙炜,开放申购,0.15
013722,信澳景气优选混合C,信达澳亚基金,混合型-偏股,21/12/03～21/12/17,3.03,2021-12-21,-18.34,吴清宇,开放申购,0.0
013721,信澳景气优选混合A,信达澳亚基金,混合型-偏股,21/12/03～21/12/17,3.03,2021-12-21,-17.49,吴清宇,开放申购,0.15
014429,华富中证同业存单AAA指数7天持有,华富基金,混合型-偏债,21/12/03～21/12/16,6.67,2021-12-20,2.56,"尤之奇,倪莉莎",限大额,0.0
014430,南方中证同业存单AAA指数7天持有,南方基金,混合型-偏债,21/12/03～21/12/16,81.27,2021-12-20,2.95,"夏晨曦,朱佳",限大额,0.0
014426,惠升中证同业存单AAA指数7天持有,惠升基金,混合型-偏债,21/12/03～21/12/14,15.98,2021-12-16,3.11,卓勇,限大额,0.0
013943,华宝中证稀有金属指数增强发起C,华宝基金,指数型-股票,21/12/03～21/12/13,0.69,2021-12-15,-27.65,"徐林明,庄皓亮",开放申购,0.0
013942,华宝中证稀有金属指数增强发起A,华宝基金,指数型-股票,21/12/03～21/12/13,0.69,2021-12-15,-27.36,"徐林明,庄皓亮",开放申购,0.1
014427,富国中证同业存单AAA指数7天持有,富国基金,混合型-偏债,21/12/03～21/12/13,17.92,2021-12-15,3.29,张波,限大额,0.0
013481,华宝国证治理指数发起C,华宝基金,指数型-股票,21/12/03～21/12/10,0.12,2021-12-14,-10.82,张放,开放申购,0.0
013480,华宝国证治理指数发起A,华宝基金,指数型-股票,21/12/03～21/12/10,0.12,2021-12-14,-10.47,张放,开放申购,0.1
014428,中航中证同业存单AAA指数7天持有,中航基金,混合型-偏债,21/12/03～21/12/09,6.44,2021-12-13,2.7,"茅勇峰,李祥源",限大额,0.0
014437,鹏华中证同业存单AAA指数7天持有,鹏华基金,混合型-偏债,21/12/03～21/12/09,24.1,2021-12-13,3.33,"胡哲妮,叶朝明",限大额,0.0
014038,交银启诚混合A,交银施罗德基,混合型-偏股,21/12/03～21/12/03,29.72,2021-12-08,8.37,杨金金,限大额,0.15
014039,交银启诚混合C,交银施罗德基,混合型-偏股,21/12/03～21/12/03,29.72,2021-12-08,7.24,杨金金,限大额,0.0
012590,易方达中证全指证券公司ETF联接A,易方达基金,指数型-股票,21/12/01～22/02/28,2.56,2022-03-02,0.2,张湛,开放申购,0.06
012700,易方达中证全指证券公司ETF联接C,易方达基金,指数型-股票,21/12/01～22/02/28,2.56,2022-03-02,0.05,张湛,开放申购,0.0
014180,中银证券远见价值混合C,中银证券,混合型-偏股,21/12/01～21/12/22,2.52,2021-12-24,-6.06,刘航,开放申购,0.0
014179,中银证券远见价值混合A,中银证券,混合型-偏股,21/12/01～21/12/22,2.52,2021-12-24,-5.58,刘航,开放申购,0.15
014007,华安制造升级一年持有混合A,华安基金,混合型-偏股,21/12/01～21/12/15,16.22,2021-12-17,-21.68,蒋璆,开放申购,0.15
014008,华安制造升级一年持有混合C,华安基金,混合型-偏股,21/12/01～21/12/15,16.22,2021-12-17,-22.29,蒋璆,开放申购,0.0
014156,国泰君安中证500指数增强C,上海国泰君安,指数型-股票,21/12/01～21/12/10,11.61,2021-12-15,-0.61,胡崇海,开放申购,0.0
014155,国泰君安中证500指数增强A,上海国泰君安,指数型-股票,21/12/01～21/12/10,11.61,2021-12-15,-0.08,胡崇海,开放申购,0.15
013907,永赢深创100ETF发起式联接A,永赢基金,指数型-股票,21/12/01～21/12/09,0.27,2021-12-13,-21.77,万纯,开放申购,0.1
013908,永赢深创100ETF发起式联接C,永赢基金,指数型-股票,21/12/01～21/12/09,0.27,2021-12-13,-21.97,万纯,开放申购,0.0
014331,华泰柏瑞中证稀土产业ETF发起式联接A,华泰柏瑞基金,指数型-股票,21/12/01～21/12/09,0.87,2021-12-14,-21.36,谭弘翔,限大额,0.12
014332,华泰柏瑞中证稀土产业ETF发起式联接C,华泰柏瑞基金,指数型-股票,21/12/01～21/12/09,0.87,2021-12-14,-21.62,谭弘翔,限大额,0.0
013397,上银稳健优选12个月持有混合发起式(FOF)A,上银基金,FOF,21/11/30～22/02/28,0.16,2022-03-03,-1.03,"吴伟,王振雄",开放申购,0.08
013398,上银稳健优选12个月持有混合发起式(FOF)C,上银基金,FOF,21/11/30～22/02/28,0.16,2022-03-03,-1.36,"吴伟,王振雄",开放申购,0.0
012787,浦银安盛泰和配置6个月持有混合(FOF)A,浦银安盛基金,FOF,21/11/30～22/01/28,2.09,2022-02-08,-8.7,陈曙亮,开放申购,0.12
012788,浦银安盛泰和配置6个月持有混合(FOF)C,浦银安盛基金,FOF,21/11/30～22/01/28,2.09,2022-02-08,-9.06,陈曙亮,开放申购,0.0
012812,国富鑫颐收益混合A,国海富兰克林,混合型-偏债,21/11/29～22/02/28,2.71,2022-03-02,1.51,"王晓宁,沈竹熙,刘怡敏",开放申购,0.08
012813,国富鑫颐收益混合C,国海富兰克林,混合型-偏债,21/11/29～22/02/28,2.71,2022-03-02,1.18,"王晓宁,沈竹熙,刘怡敏",开放申购,0.0
013090,天弘旗舰精选3个月持有混合发起式(FOF)C,天弘基金,FOF,21/11/29～21/12/17,0.12,2021-12-21,-1.59,王帆,开放申购,0.0
013038,长城大健康混合C,长城基金,混合型-偏股,21/11/29～21/12/17,7.88,2021-12-21,-14.05,谭小兵,开放申购,0.0
012936,民生加银积极配置6个月持有混合(FOF),民生加银基金,FOF,21/11/29～21/12/17,3.72,2021-12-22,-17.68,苏辛,开放申购,0.06
013535,鹏华沃鑫混合C,鹏华基金,混合型-偏股,21/11/29～21/12/17,31.04,2021-12-21,-17.19,孟昊,开放申购,0.0
013534,鹏华沃鑫混合A,鹏华基金,混合型-偏股,21/11/29～21/12/17,31.04,2021-12-21,-16.33,孟昊,开放申购,0.15
013037,长城大健康混合A,长城基金,混合型-偏股,21/11/29～21/12/17,7.88,2021-12-21,-13.15,谭小兵,开放申购,0.15
014108,博时品质生活混合C,博时基金,混合型-偏股,21/11/29～21/12/17,4.74,2021-12-22,-19.31,姚爽,开放申购,0.0
013059,工银平衡养老三年持有混合发起(FOF),工银瑞信基金,FOF,21/11/29～21/12/17,0.27,2021-12-22,-6.64,蒋华安,开放申购,0.12
013089,天弘旗舰精选3个月持有混合发起式(FOF)A,天弘基金,FOF,21/11/29～21/12/17,0.12,2021-12-21,-1.33,王帆,开放申购,0.08
014107,博时品质生活混合A,博时基金,混合型-偏股,21/11/29～21/12/17,4.74,2021-12-22,-18.68,姚爽,开放申购,0.15
012965,招商瑞泰1年持有混合A,招商基金,混合型-偏债,21/11/29～21/12/03,47.27,2021-12-07,1.31,"余芽芳,王垠",开放申购,0.1
012966,招商瑞泰1年持有混合C,招商基金,混合型-偏债,21/11/29～21/12/03,47.27,2021-12-07,0.77,"余芽芳,王垠",开放申购,0.0
012734,易方达中证人工智能主题ETF联接C,易方达基金,指数型-股票,21/11/26～22/02/25,2.29,2022-03-01,19.35,张湛,开放申购,0.0
012733,易方达中证人工智能主题ETF联接A,易方达基金,指数型-股票,21/11/26～22/02/25,2.29,2022-03-01,19.46,张湛,开放申购,0.06
012718,易方达中证科技50ETF联接C,易方达基金,指数型-股票,21/11/26～22/02/10,2.95,2022-02-14,-3.53,张湛,开放申购,0.0
012717,易方达中证科技50ETF联接A,易方达基金,指数型-股票,21/11/26～22/02/10,2.95,2022-02-14,-3.21,张湛,开放申购,0.06
013167,东兴宸祥量化混合C,东兴基金,混合型-偏股,21/11/26～22/01/25,2.33,2022-01-28,9.44,李兵伟,开放申购,0.0
013166,东兴宸祥量化混合A,东兴基金,混合型-偏股,21/11/26～22/01/25,2.33,2022-01-28,9.58,李兵伟,开放申购,0.15
012685,长城优选招益一年持有混合A,长城基金,混合型-偏债,21/11/26～22/01/24,2.52,2022-01-26,1.23,马强,开放申购,0.08
012686,长城优选招益一年持有混合C,长城基金,混合型-偏债,21/11/26～22/01/24,2.52,2022-01-26,0.75,马强,开放申购,0.0
012876,富荣福耀混合A,富荣基金,混合型-偏股,21/11/26～21/12/23,3.04,2021-12-27,-10.52,"邓宇翔,黄祥斌",开放申购,0.15
012877,富荣福耀混合C,富荣基金,混合型-偏股,21/11/26～21/12/23,3.04,2021-12-27,-10.98,"邓宇翔,黄祥斌",开放申购,0.0
014381,长城久源灵活配置混合C,长城基金,混合型-灵活,21/11/26～21/11/26,,2021-11-26,-37.59,翁煜平,开放申购,0.0
012848,大成悦享生活混合A,大成基金,混合型-偏股,21/11/25～21/12/08,2.81,2021-12-10,-8.32,张烨,开放申购,0.15
012849,大成悦享生活混合C,大成基金,混合型-偏股,21/11/25～21/12/08,2.81,2021-12-10,-9.09,张烨,开放申购,0.0
013471,华宝中证全指农牧渔指数发起式A,华宝基金,指数型-股票,21/11/25～21/12/02,0.16,2021-12-06,-4.97,陈建华,开放申购,0.1
013472,华宝中证全指农牧渔指数发起式C,华宝基金,指数型-股票,21/11/25～21/12/02,0.16,2021-12-06,-5.35,陈建华,开放申购,0.0
014134,工银中证500六个月持有指数增强C,工银瑞信基金,指数型-股票,21/11/24～21/12/10,3.5,2021-12-14,-5.86,"刘伟琳,邓皓友",开放申购,0.0
014133,工银中证500六个月持有指数增强A,工银瑞信基金,指数型-股票,21/11/24～21/12/10,3.5,2021-12-14,-5.36,"刘伟琳,邓皓友",开放申购,0.15
013851,中信建投低碳成长混合A,中信建投基金,混合型-偏股,21/11/24～21/12/07,6.98,2021-12-13,-4.81,周紫光,开放申购,0.15
013852,中信建投低碳成长混合C,中信建投基金,混合型-偏股,21/11/24～21/12/07,6.98,2021-12-13,-5.31,周紫光,开放申购,0.0
014126,华夏中证1000指数增强C,华夏基金,指数型-股票,21/11/24～21/12/03,10.43,2021-12-07,-3.24,袁英杰,开放申购,0.0
014125,华夏中证1000指数增强A,华夏基金,指数型-股票,21/11/24～21/12/03,10.43,2021-12-07,-2.73,袁英杰,开放申购,0.12
012801,富国中证医药50ETF联接A,富国基金,指数型-股票,21/11/23～21/12/21,2.21,2021-12-24,-5.2,牛志冬,开放申购,0.12
012802,富国中证医药50ETF联接C,富国基金,指数型-股票,21/11/23～21/12/21,2.21,2021-12-24,-5.32,牛志冬,开放申购,0.0
012643,招商中证红利ETF联接A,招商基金,指数型-股票,21/11/22～22/02/21,2.04,2022-02-23,2.31,"王平,刘重杰",开放申购,0.06
012644,招商中证红利ETF联接C,招商基金,指数型-股票,21/11/22～22/02/21,2.04,2022-02-23,2.2,"王平,刘重杰",开放申购,0.0
014053,太平睿庆混合A,太平基金,混合型-偏债,21/11/22～21/12/17,2.74,2021-12-21,4.55,"陈晓,甘源",开放申购,0.1
